log_entry
  → Partner search: Person #137
  → Partner search: Person #137
  → Partner search: Person #137
  → Partner search: Person #33
  → Partner search: Person #33
  → Partner search: Person #33
  → Partner search: Person #33
  → Partner search: Person #909
  → Partner search: Person #909
  → Partner search: Person #909
  → Partner search: Person #142
  → Partner search: Person #142
  → Partner search: Person #142
  → Partner search: Person #142
  → Partner search: Person #778
  → Partner search: Person #778
  → Partner search: Person #778
  → Partner search: Person #778
  → Partner search: Person #778
  → Partner search: Person #418
  → Partner search: Person #556
  → Partner search: Person #556
  → Partner search: Person #954
  → Partner search: Person #954
  → Partner search: Person #954
  → Partner search: Person #954
  → Partner search: Person #954
  → Partner search: Person #437
  → Partner search: Person #437
  → Partner search: Person #437
  → Partner search: Person #791
  → Partner search: Person #791
  → Partner search: Person #791
  → Partner search: Person #791
  → Partner search: Person #791
  → Partner search: Person #791
  → Partner search: Person #998
  → Partner search: Person #998
  → Partner search: Person #927
  → Partner search: Person #927
  → Partner search: Person #19
  → Partner search: Person #19
  → Partner search: Person #19
  → Partner search: Person #19
  → Partner search: Person #44
  → Partner search: Person #44
  → Partner search: Person #44
  → Partner search: Person #44
  → Partner search: Person #44
  → Partner search: Person #44
  → Partner search: Person #44
  → Partner search: Person #44
  → Partner search: Person #31
  → Partner search: Person #31
  → Partner search: Person #29
  → Partner search: Person #864
  → Partner search: Person #462
  → Partner search: Person #462
  → Partner search: Person #402
  → Partner search: Person #402
  → Partner search: Person #402
  → Partner search: Person #402
  → Partner search: Person #402
  → Partner search: Person #402
  → Partner search: Person #950
  → Partner search: Person #648
  → Partner search: Person #648
  → Partner search: Person #648
  → Partner search: Person #648
  → Partner search: Person #648
  → Partner search: Person #648
  → Partner search: Person #182
  → Partner search: Person #182
  → Partner search: Person #182
  → Partner search: Person #4
  → Partner search: Person #4
  → Partner search: Person #4
  → Partner search: Person #4
  → Partner search: Person #4
  → Partner search: Person #819
  → Partner search: Person #819
  → Partner search: Person #257
  → Partner search: Person #200
  → Partner search: Person #200
  → Partner search: Person #200
  → Partner search: Person #200
  → Partner search: Person #187
  → Partner search: Person #187
  → Partner search: Person #445
  → Partner search: Person #445
  → Partner search: Person #445
  → Partner search: Person #445
  → Partner search: Person #562
  → Partner search: Person #562
  → Partner search: Person #562
  → Partner search: Person #562
  → Partner search: Person #562
  → Partner search: Person #562
  → Partner search: Person #562
  → Partner search: Person #859
  → Partner search: Person #859
  → Partner search: Person #859
  → Partner search: Person #959
  → Partner search: Person #959
  → Partner search: Person #959
  → Partner search: Person #464
  → Partner search: Person #464
  → Partner search: Person #314
  → Partner search: Person #314
  → Partner search: Person #933
  → Partner search: Person #933
  → Partner search: Person #933
  → Partner search: Person #933
  → Partner search: Person #933
  → Partner search: Person #933
  → Partner search: Person #784
  → Partner search: Person #784
  → Partner search: Person #239
  → Partner search: Person #239
  → Partner search: Person #621
  → Partner search: Person #180
  → Partner search: Person #180
  → Partner search: Person #180
  → Partner search: Person #180
  → Partner search: Person #180
  → Partner search: Person #976
  → Partner search: Person #976
  → Partner search: Person #976
  → Partner search: Person #976
  → Partner search: Person #976
  → Partner search: Person #976
  → Partner search: Person #976
  → Partner search: Person #976
  → Partner search: Person #976
  → Partner search: Person #653
  → Partner search: Person #332
  → Partner search: Person #229
  → Partner search: Person #229
  → Partner search: Person #229
  → Partner search: Person #981
  → Partner search: Person #981
  → Partner search: Person #981
  → Partner search: Person #981
  → Partner search: Person #981
  → Partner search: Person #417
  → Partner search: Person #417
  → Partner search: Person #417
  → Partner search: Person #26
  → Partner search: Person #26
  → Partner search: Person #26
  → Partner search: Person #565
  → Partner search: Person #565
  → Partner search: Person #565
  → Partner search: Person #565
  → Partner search: Person #565
  → Partner search: Person #799
  → Partner search: Person #799
  → Partner search: Person #767
  → Partner search: Person #767
  → Partner search: Person #767
  → Partner search: Person #767
  → Partner search: Person #57
  → Partner search: Person #57
  → Partner search: Person #57
  → Partner search: Person #133
  → Partner search: Person #133
  → Partner search: Person #133
  → Partner search: Person #604
  → Partner search: Person #604
  → Partner search: Person #354
  → Partner search: Person #354
  → Partner search: Person #354
  → Partner search: Person #354
  → Partner search: Person #354
  → Partner search: Person #114
  → Partner search: Person #114
  → Partner search: Person #855
  → Partner search: Person #855
  → Partner search: Person #855
  → Partner search: Person #855
  → Partner search: Person #363
  → Partner search: Person #176
  → Partner search: Person #176
  → Partner search: Person #469
  → Partner search: Person #469
  → Partner search: Person #469
  → Partner search: Person #469
  → Partner search: Person #469
  → Partner search: Person #901
  → Partner search: Person #901
  → Partner search: Person #901
  → Partner search: Person #901
  → Partner search: Person #751
  → Partner search: Person #751
  → Partner search: Person #751
  → Partner search: Person #796
  → Partner search: Person #796
  → Partner search: Person #157
  → Partner search: Person #157
  → Partner search: Person #964
  → Partner search: Person #964
  → Partner search: Person #964
  → Partner search: Person #964
  → Partner search: Person #964
  → Partner search: Person #922
  → Partner search: Person #274
  → Partner search: Person #274
  → Partner search: Person #6
  → Partner search: Person #6
  → Partner search: Person #153
  → Partner search: Person #153
  → Partner search: Person #139
  → Partner search: Person #139
  → Partner search: Person #139
  → Partner search: Person #139
  → Partner search: Person #139
  → Partner search: Person #13
  → Partner search: Person #13
  → Partner search: Person #302
  → Partner search: Person #302
  → Partner search: Person #302
  → Partner search: Person #126
  → Partner search: Person #126
  → Partner search: Person #481
  → Partner search: Person #481
  → Partner search: Person #383
  → Partner search: Person #383
  → Partner search: Person #383
  → Partner search: Person #83
  → Partner search: Person #83
  → Partner search: Person #99
  → Partner search: Person #593
  → Partner search: Person #593
  → Partner search: Person #593
  → Partner search: Person #593
  → Partner search: Person #593
  → Partner search: Person #602
  → Partner search: Person #602
  → Partner search: Person #602
  → Partner search: Person #602
  → Partner search: Person #602
  → Partner search: Person #627
  → Partner search: Person #627
  → Partner search: Person #510
  → Partner search: Person #510
  → Partner search: Person #963
  → Partner search: Person #963
  → Partner search: Person #897
  → Partner search: Person #897
  → Partner search: Person #897
  → Partner search: Person #880
  → Partner search: Person #880
  → Partner search: Person #76
  → Partner search: Person #76
  → Partner search: Person #76
  → Partner search: Person #132
  → Partner search: Person #132
  → Partner search: Person #442
  → Partner search: Person #442
  → Partner search: Person #442
  → Partner search: Person #652
  → Partner search: Person #652
  → Partner search: Person #652
  → Partner search: Person #255
  → Partner search: Person #255
  → Partner search: Person #255
  → Partner search: Person #255
  → Partner search: Person #255
  → Partner search: Person #350
  → Partner search: Person #350
  → Partner search: Person #350
  → Partner search: Person #561
  → Partner search: Person #561
  → Partner search: Person #561
  → Partner search: Person #175
  → Partner search: Person #175
  → Partner search: Person #175
  → Partner search: Person #175
  → Partner search: Person #613
  → Partner search: Person #613
  → Partner search: Person #613
  → Partner search: Person #613
  → Partner search: Person #613
  → Partner search: Person #613
  → Partner search: Person #613
  → Partner search: Person #613
  → Partner search: Person #613
  → Partner search: Person #149
  → Partner search: Person #149
  → Partner search: Person #149
  → Partner search: Person #149
  → Partner search: Person #149
  → Partner search: Person #149
  → Partner search: Person #149
  → Partner search: Person #979
"Year 0: Pop=1000, B=0, D=0, M=0, S=0"
  → Marriage: #608 and #523
  → Marriage: #819 and #46
  → Death: Person #771 (age 6 years)
  → Marriage: #751 and #158
  → Marriage: #742 and #422
  → Death: Person #902 (age 74 years)
  → Marriage: #137 and #548
  → Death: Person #848 (age 8 years)
  → Death: Person #402 (age 59 years)
  → Marriage: #673 and #319
  → Marriage: #613 and #242
  → Marriage: #218 and #420
  → Marriage: #933 and #685
  → Marriage: #795 and #414
  → Marriage: #33 and #834
  → Marriage: #904 and #649
  → Marriage: #962 and #179
  → Death: Person #284 (age 66 years)
  → Death: Person #14 (age 94 years)
  → Marriage: #976 and #786
  → Death: Person #440 (age 59 years)
  → Marriage: #880 and #682
  → Death: Person #488 (age 12 years)
  → Marriage: #565 and #40
  → Marriage: #932 and #587
  → Marriage: #964 and #196
  → Death: Person #914 (age 81 years)
  → Death: Person #358 (age 9 years)
  → Marriage: #954 and #494
  → Marriage: #752 and #381
  → Marriage: #114 and #172
  → Marriage: #374 and #730
  → Marriage: #195 and #162
  → Death: Person #888 (age 98 years)
  → Marriage: #22 and #534
  → Marriage: #855 and #61
  → Death: Person #240 (age 99 years)
  → Marriage: #157 and #547
  → Marriage: #970 and #672
  → Death: Person #299 (age 84 years)
  → Marriage: #437 and #707
  → Marriage: #669 and #942
  → Marriage: #807 and #330
  → Marriage: #380 and #85
  → Death: Person #859 (age 81 years)
  → Marriage: #44 and #595
  → Marriage: #678 and #457
  → Marriage: #301 and #616
  → Death: Person #246 (age 17 years)
  → Death: Person #70 (age 96 years)
  → Marriage: #892 and #543
  → Marriage: #634 and #709
  → Marriage: #533 and #877
  → Marriage: #4 and #508
  → Marriage: #693 and #51
  → Marriage: #233 and #224
  → Marriage: #245 and #438
  → Marriage: #302 and #756
  → Marriage: #823 and #918
  → Death: Person #710 (age 74 years)
  → Marriage: #259 and #279
  → Death: Person #549 (age 19 years)
  → Marriage: #442 and #773
  → Marriage: #13 and #67
  → Marriage: #64 and #699
"  → Death: Person #742, partner #422 begins waiting"
  → Death: Person #742 (age 55 years)
  → Marriage: #273 and #2
  → Marriage: #190 and #854
  → Death: Person #775 (age 32 years)
  → Marriage: #744 and #111
"  → Death: Person #673, partner #319 begins waiting"
  → Death: Person #673 (age 56 years)
  → Marriage: #540 and #607
  → Marriage: #27 and #10
  → Death: Person #99 (age 99 years)
  → Marriage: #562 and #455
  → Marriage: #778 and #687
  → Marriage: #269 and #923
  → Marriage: #357 and #592
  → Death: Person #71 (age 19 years)
  → Death: Person #303 (age 33 years)
  → Marriage: #383 and #802
  → Marriage: #139 and #760
  → Marriage: #351 and #460
  → Marriage: #725 and #368
  → Marriage: #919 and #116
  → Marriage: #900 and #304
  → Death: Person #535 (age 8 years)
  → Marriage: #170 and #723
  → Death: Person #532 (age 90 years)
  → Death: Person #327 (age 98 years)
  → Marriage: #200 and #436
  → Death: Person #684 (age 67 years)
  → Death: Person #131 (age 79 years)
  → Death: Person #207 (age 58 years)
  → Marriage: #474 and #770
  → Marriage: #502 and #839
  → Death: Person #810 (age 99 years)
  → Death: Person #977 (age 100 years)
  → Marriage: #536 and #589
  → Death: Person #884 (age 13 years)
  → Marriage: #602 and #680
  → Marriage: #796 and #569
  → Marriage: #694 and #217
  → Death: Person #596 (age 23 years)
  → Death: Person #121 (age 93 years)
  → Marriage: #126 and #645
  → Death: Person #812 (age 70 years)
  → Marriage: #791 and #168
  → Death: Person #112 (age 88 years)
  → Death: Person #866 (age 79 years)
  → Death: Person #261 (age 54 years)
  → Marriage: #899 and #340
  → Marriage: #860 and #715
  → Death: Person #506 (age 99 years)
  → Marriage: #996 and #331
  → Marriage: #464 and #612
  → Death: Person #485 (age 89 years)
  → Marriage: #481 and #698
  → Death: Person #250 (age 96 years)
"  → Death: Person #502, partner #839 begins waiting"
  → Death: Person #502 (age 54 years)
  → Marriage: #462 and #388
  → Marriage: #635 and #896
  → Death: Person #15 (age 3 years)
  → Death: Person #642 (age 85 years)
  → Marriage: #979 and #141
  → Marriage: #620 and #930
  → Marriage: #876 and #212
  → Death: Person #668 (age 90 years)
"  → Death: Person #855, partner #61 begins waiting"
  → Death: Person #855 (age 71 years)
  → Marriage: #648 and #738
  → Death: Person #499 (age 70 years)
  → Marriage: #149 and #610
  → Marriage: #767 and #732
  → Marriage: #332 and #943
  → Marriage: #826 and #975
  → Marriage: #76 and #537
  → Marriage: #434 and #626
  → Marriage: #844 and #988
  → Marriage: #593 and #757
  → Death: Person #282 (age 94 years)
  → Death: Person #836 (age 31 years)
  → Marriage: #117 and #660
  → Marriage: #909 and #873
  → Marriage: #597 and #429
"  → Death: Person #778, partner #687 begins waiting"
  → Death: Person #778 (age 54 years)
  → Marriage: #728 and #415
  → Marriage: #550 and #236
  → Marriage: #356 and #107
  → Death: Person #847 (age 92 years)
  → Death: Person #857 (age 88 years)
  → Marriage: #154 and #324
  → Marriage: #277 and #288
"  → Death: Person #114, partner #172 begins waiting"
  → Death: Person #114 (age 95 years)
  → Marriage: #79 and #926
  → Death: Person #204 (age 44 years)
  → Marriage: #928 and #711
"  → Death: Person #732, partner #767 begins waiting"
  → Death: Person #732 (age 74 years)
  → Marriage: #784 and #36
  → Marriage: #959 and #263
  → Marriage: #215 and #367
  → Marriage: #510 and #171
"  → Death: Person #932, partner #587 begins waiting"
  → Death: Person #932 (age 100 years)
  → Marriage: #265 and #808
  → Death: Person #411 (age 79 years)
  → Marriage: #182 and #821
  → Marriage: #52 and #667
  → Marriage: #551 and #466
  → Marriage: #362 and #56
"  → Death: Person #551, partner #466 begins waiting"
  → Death: Person #551 (age 87 years)
"  → Death: Person #139, partner #760 begins waiting"
  → Death: Person #139 (age 66 years)
  → Death: Person #482 (age 86 years)
  → Death: Person #403 (age 14 years)
  → Death: Person #184 (age 88 years)
  → Death: Person #152 (age 100 years)
  → Death: Person #150 (age 90 years)
  → Marriage: #881 and #832
  → Death: Person #75 (age 88 years)
  → Death: Person #963 (age 81 years)
  → Marriage: #57 and #192
  → Marriage: #465 and #638
  → Marriage: #350 and #706
  → Marriage: #522 and #450
"  → Death: Person #279, partner #259 begins waiting"
  → Death: Person #279 (age 63 years)
  → Death: Person #525 (age 79 years)
"  → Death: Person #926, partner #79 begins waiting"
  → Death: Person #926 (age 51 years)
  → Death: Person #764 (age 22 years)
  → Marriage: #79 and #283
  → Marriage: #86 and #960
  → Marriage: #342 and #286
  → Death: Person #651 (age 14 years)
  → Death: Person #146 (age 85 years)
  → Death: Person #661 (age 93 years)
  → Death: Person #490 (age 81 years)
  → Marriage: #62 and #991
  → Death: Person #636 (age 88 years)
  → Death: Person #229 (age 77 years)
  → Marriage: #599 and #507
  → Partner search: Person #839
  → Partner search: Person #839
  → Partner search: Person #839
  → Partner search: Person #839
  → Partner search: Person #839
  → Partner search: Person #839
  → Partner search: Person #839
  → Partner search: Person #839
  → End waiting: Person #839 available for partnership
  → Marriage: #417 and #278
"  → Death: Person #44, partner #595 begins waiting"
  → Death: Person #44 (age 56 years)
  → Marriage: #175 and #427
  → Death: Person #428 (age 25 years)
  → Death: Person #553 (age 81 years)
  → Death: Person #447 (age 87 years)
  → Marriage: #138 and #675
  → Death: Person #800 (age 39 years)
  → Marriage: #90 and #222
  → Marriage: #176 and #335
  → Death: Person #741 (age 97 years)
"  → Death: Person #954, partner #494 begins waiting"
  → Death: Person #954 (age 85 years)
  → Marriage: #658 and #238
  → Death: Person #789 (age 54 years)
"  → Death: Person #388, partner #462 begins waiting"
  → Death: Person #388 (age 41 years)
  → Marriage: #49 and #717
  → Death: Person #18 (age 98 years)
  → Marriage: #226 and #526
  → Marriage: #454 and #655
  → Partner search: Person #687
  → Partner search: Person #687
  → Partner search: Person #687
  → Partner search: Person #687
  → Partner search: Person #687
  → Partner search: Person #687
  → Partner search: Person #687
  → End waiting: Person #687 available for partnership
  → Marriage: #604 and #372
  → Marriage: #627 and #135
  → Death: Person #714 (age 63 years)
  → Marriage: #274 and #831
  → Death: Person #890 (age 46 years)
  → Death: Person #885 (age 27 years)
  → Death: Person #376 (age 47 years)
  → Marriage: #950 and #197
  → Death: Person #266 (age 87 years)
  → Marriage: #922 and #908
  → Marriage: #406 and #7
"  → Death: Person #190, partner #854 begins waiting"
  → Death: Person #190 (age 88 years)
"  → Death: Person #40, partner #565 begins waiting"
  → Death: Person #40 (age 40 years)
  → Marriage: #897 and #91
  → Death: Person #640 (age 47 years)
  → Death: Person #587 (age 94 years)
"  → Death: Person #964, partner #196 begins waiting"
  → Death: Person #964 (age 83 years)
  → Marriage: #799 and #983
  → Marriage: #901 and #758
  → Marriage: #314 and #839
  → Partner search: Person #760
  → Partner search: Person #760
  → Partner search: Person #760
  → Partner search: Person #760
  → Partner search: Person #760
  → Partner search: Person #760
  → End waiting: Person #760 available for partnership
  → Death: Person #320 (age 36 years)
  → Death: Person #155 (age 40 years)
  → Death: Person #220 (age 10 years)
  → Marriage: #652 and #120
  → Death: Person #82 (age 89 years)
"  → Death: Person #876, partner #212 begins waiting"
  → Death: Person #876 (age 52 years)
  → Marriage: #133 and #749
  → Marriage: #26 and #971
  → Marriage: #927 and #113
